Company,Metric,Period,Value
TSMC,Return on Equity (ROE),FQ 2Q16,0.237420501
TSMC,Return on Equity (ROE),FQ 1Q16,0.247561463
TSMC,Return on Equity (ROE),FQ 4Q15,0.275104177
TSMC,Return on Equity (ROE),FQ 3Q15,0.287800597
TSMC,Return on Equity (ROE),FQ 2Q15,0.303545324
TSMC,Return on Equity (ROE),FQ 1Q15,0.294582641
TSMC,Return on Equity (ROE),FQ 4Q14,0.278717364
TSMC,Return on Equity (ROE),FQ 3Q14,0.257441159
TSMC,Return on Equity (ROE),FQ 2Q14,0.241015547
TSMC,Return on Equity (ROE),FQ 1Q14,0.238498706
TSMC,Return on Equity (ROE),FQ 4Q13,0.238437414
TSMC,Return on Equity (ROE),FQ 3Q13,0.240777611
TSMC,Return on Equity (ROE),FQ 2Q13,0.249399813
TSMC,Return on Equity (ROE),FQ 1Q13,0.240308693
TSMC,Return on Equity (ROE),FQ 4Q12,0.239990111
TSMC,Return on Equity (ROE),FQ 3Q12,0.24406065
TSMC,Return on Equity (ROE),FQ 2Q12,0.222505007
TSMC,Return on Equity (ROE),FQ 1Q12,0.215496346
TSMC,Return on Equity (ROE),FQ 4Q11,0.226939144
TSMC,Return on Equity (ROE),FQ 3Q11,0.252150565
TSMC,Return on Equity (ROE),FQ 2Q11,0.287788619
TSMC,Return on Equity (ROE),FQ 1Q11,0.298432585
TSMC,Return on Equity (ROE),FQ 4Q10,0.305281332
TSMC,Return on Equity (ROE),FQ 3Q10,0.305336443
TSMC,Return on Equity (ROE),FQ 2Q10,0.28533388
TSMC,Return on Equity (ROE),FQ 1Q10,0.253367689
TSMC,Return on Equity (ROE),FQ 4Q09,0.188503188
TSMC,Return on Equity (ROE),FQ 3Q09,0.366921706
TSMC,Return on Equity (ROE),FQ 2Q09,0.367707399
TSMC,Return on Equity (ROE),FQ 1Q09,0.365999582
TSMC,Return on Equity (ROE),FQ 4Q08,0.420549822
TSMC,Return on Equity (ROE),FQ 3Q08,0.251636237
TSMC,Return on Equity (ROE),FQ 2Q08,0.256609652
TSMC,Return on Equity (ROE),FQ 1Q08,0.238785334
TSMC,Return on Equity (ROE),FQ 4Q07,0.226213661
TSMC,Return on Equity (ROE),FQ 3Q07,0.2142819
TSMC,Return on Equity (ROE),FQ 2Q07,0.33986537
TSMC,Return on Equity (ROE),FQ 1Q07,0.24090563
TSMC,Return on Equity (ROE),FQ 4Q06,0.273422664
TSMC,Return on Equity (ROE),FQ 3Q06,0.288248169
TSMC,Return on Equity (ROE),FQ 2Q06,0.284010174
TSMC,Return on Equity (ROE),FQ 1Q06,0.24836309
TSMC,Return on Equity (ROE),FQ 4Q05,0.223096374
TSMC,Return on Equity (ROE),FQ 3Q05,0.216792243
TSMC,Return on Equity (ROE),FQ 2Q05,0.234064762
TSMC,Return on Equity (ROE),FQ 1Q05,0.244490709
TSMC,Return on Equity (ROE),FQ 4Q04,0.268100096
TSMC,Return on Equity (ROE),FQ 3Q04,0.249429121
TSMC,Return on Equity (ROE),FQ 2Q04,0.225004735
TSMC,Return on Equity (ROE),FQ 1Q04,0.18469198
TSMC,Return on Equity (ROE),FQ 4Q03,0.156630583
TSMC,Return on Equity (ROE),FQ 3Q03,0.122094193
TSMC,Return on Equity (ROE),FQ 2Q03,0.091709876
TSMC,Return on Equity (ROE),FQ 1Q03,0.07047606
TSMC,Return on Equity (ROE),FQ 4Q02,0.079226403
TSMC,Return on Equity (ROE),FQ 3Q02,
TSMC,Return on Equity (ROE),FQ 2Q02,
TSMC,Return on Equity (ROE),FQ 1Q02,
TSMC,Return on Equity (ROE),FQ 4Q01,0.054979234
TSMC,Return on Equity (ROE),FQ 3Q01,
TSMC,Return on Equity (ROE),FQ 2Q01,
TSMC,Return on Equity (ROE),FQ 1Q01,
TSMC,Return on Equity (ROE),FQ 4Q00,0.317658889
TSMC,Return on Equity (ROE),FQ 3Q00,
TSMC,Return on Equity (ROE),FQ 2Q00,
TSMC,Return on Equity (ROE),FQ 1Q00,
TSMC,Return on Equity (ROE),FQ 4Q99,0.200878204
TSMC,Return on Equity (ROE),FQ 3Q99,
TSMC,Return on Equity (ROE),FQ 2Q99,
TSMC,Return on Equity (ROE),FQ 1Q99,
TSMC,Return on Equity (ROE),FQ 4Q98,0.200746485
TSMC,Return on Equity (ROE),FQ 3Q98,
TSMC,Return on Equity (ROE),FQ 2Q98,
TSMC,Return on Equity (ROE),FQ 1Q98,
TSMC,Return on Equity (ROE),FQ 4Q97,0.258736892
TSMC,Return on Equity (ROE),FQ 3Q97,
TSMC,Return on Equity (ROE),FQ 2Q97,
TSMC,Return on Equity (ROE),FQ 1Q97,
TSMC,Return on Invested Capital (ROIC),FQ 1Q25,
TSMC,Return on Invested Capital (ROIC),FQ 4Q24,0.234382742
TSMC,Return on Invested Capital (ROIC),FQ 3Q24,0.218249885
TSMC,Return on Invested Capital (ROIC),FQ 2Q24,0.193365338
TSMC,Return on Invested Capital (ROIC),FQ 1Q24,0.187033313
TSMC,Return on Invested Capital (ROIC),FQ 4Q23,0.194549234
TSMC,Return on Invested Capital (ROIC),FQ 3Q23,0.211006021
TSMC,Return on Invested Capital (ROIC),FQ 2Q23,0.240885931
TSMC,Return on Invested Capital (ROIC),FQ 1Q23,0.270933868
TSMC,Return on Invested Capital (ROIC),FQ 4Q22,0.290783323
TSMC,Return on Invested Capital (ROIC),FQ 3Q22,0.282012195
TSMC,Return on Invested Capital (ROIC),FQ 2Q22,0.259857728
TSMC,Return on Invested Capital (ROIC),FQ 1Q22,0.242269443
TSMC,Return on Invested Capital (ROIC),FQ 4Q21,0.232848945
TSMC,Return on Invested Capital (ROIC),FQ 3Q21,0.235635525
TSMC,Return on Invested Capital (ROIC),FQ 2Q21,0.239937722
TSMC,Return on Invested Capital (ROIC),FQ 1Q21,0.247136899
TSMC,Return on Invested Capital (ROIC),FQ 4Q20,0.247476881
TSMC,Return on Invested Capital (ROIC),FQ 3Q20,0.250308371
TSMC,Return on Invested Capital (ROIC),FQ 2Q20,0.243107904
TSMC,Return on Invested Capital (ROIC),FQ 1Q20,0.21646994
TSMC,Return on Invested Capital (ROIC),FQ 4Q19,0.190500365
TSMC,Return on Invested Capital (ROIC),FQ 3Q19,0.178630875
TSMC,Return on Invested Capital (ROIC),FQ 2Q19,0.174216674
TSMC,Return on Invested Capital (ROIC),FQ 1Q19,0.176101596
TSMC,Return on Invested Capital (ROIC),FQ 4Q18,0.203918914
TSMC,Return on Invested Capital (ROIC),FQ 3Q18,0.205686818
TSMC,Return on Invested Capital (ROIC),FQ 2Q18,0.213023693
TSMC,Return on Invested Capital (ROIC),FQ 1Q18,0.207820009
TSMC,Return on Invested Capital (ROIC),FQ 4Q17,0.212184473
TSMC,Return on Invested Capital (ROIC),FQ 3Q17,0.213924998
TSMC,Return on Invested Capital (ROIC),FQ 2Q17,0.223993366
TSMC,Return on Invested Capital (ROIC),FQ 1Q17,0.2299384
TSMC,Return on Invested Capital (ROIC),FQ 4Q16,0.221433722
TSMC,Return on Invested Capital (ROIC),FQ 3Q16,0.208938781
TSMC,Return on Invested Capital (ROIC),FQ 2Q16,0.19878161
TSMC,Return on Invested Capital (ROIC),FQ 1Q16,0.206469675
TSMC,Return on Invested Capital (ROIC),FQ 4Q15,0.22612399
TSMC,Return on Invested Capital (ROIC),FQ 3Q15,0.236277866
TSMC,Return on Invested Capital (ROIC),FQ 2Q15,0.245970174
TSMC,Return on Invested Capital (ROIC),FQ 1Q15,0.236041907
TSMC,Return on Invested Capital (ROIC),FQ 4Q14,0.22034688
TSMC,Return on Invested Capital (ROIC),FQ 3Q14,0.203360522
TSMC,Return on Invested Capital (ROIC),FQ 2Q14,0.190034392
TSMC,Return on Invested Capital (ROIC),FQ 1Q14,0.189840118
TSMC,Return on Invested Capital (ROIC),FQ 4Q13,0.191917836
TSMC,Return on Invested Capital (ROIC),FQ 3Q13,0.198592389
TSMC,Return on Invested Capital (ROIC),FQ 2Q13,0.210784154
TSMC,Return on Invested Capital (ROIC),FQ 1Q13,0.207465749
TSMC,Return on Invested Capital (ROIC),FQ 4Q12,0.211511742
TSMC,Return on Invested Capital (ROIC),FQ 3Q12,0.217368575
TSMC,Return on Invested Capital (ROIC),FQ 2Q12,0.201206766
TSMC,Return on Invested Capital (ROIC),FQ 1Q12,0.196133831
TSMC,Return on Invested Capital (ROIC),FQ 4Q11,0.208266647
TSMC,Return on Invested Capital (ROIC),FQ 3Q11,0.231247617
TSMC,Return on Invested Capital (ROIC),FQ 2Q11,0.265291242
TSMC,Return on Invested Capital (ROIC),FQ 1Q11,0.277292954
TSMC,Return on Invested Capital (ROIC),FQ 4Q10,0.286192823
TSMC,Return on Invested Capital (ROIC),FQ 3Q10,0.287886106
TSMC,Return on Invested Capital (ROIC),FQ 2Q10,0.27234849
TSMC,Return on Invested Capital (ROIC),FQ 1Q10,0.245718845
TSMC,Return on Invested Capital (ROIC),FQ 4Q09,0.177605236
TSMC,Return on Invested Capital (ROIC),FQ 3Q09,0.353738416
TSMC,Return on Invested Capital (ROIC),FQ 2Q09,0.355355844
TSMC,Return on Invested Capital (ROIC),FQ 1Q09,0.354212084
TSMC,Return on Invested Capital (ROIC),FQ 4Q08,0.398520963
TSMC,Return on Invested Capital (ROIC),FQ 3Q08,0.244500177
TSMC,Return on Invested Capital (ROIC),FQ 2Q08,0.24821791
TSMC,Return on Invested Capital (ROIC),FQ 1Q08,0.230522643
TSMC,Return on Invested Capital (ROIC),FQ 4Q07,0.21698633
TSMC,Return on Invested Capital (ROIC),FQ 3Q07,0.205459368
TSMC,Return on Invested Capital (ROIC),FQ 2Q07,0.325467516
TSMC,Return on Invested Capital (ROIC),FQ 1Q07,0.230984094
TSMC,Return on Invested Capital (ROIC),FQ 4Q06,0.261633632
TSMC,Return on Invested Capital (ROIC),FQ 3Q06,0.274651291
TSMC,Return on Invested Capital (ROIC),FQ 2Q06,0.268779512
TSMC,Return on Invested Capital (ROIC),FQ 1Q06,0.233951457
TSMC,Return on Invested Capital (ROIC),FQ 4Q05,0.208454736
TSMC,Return on Invested Capital (ROIC),FQ 3Q05,0.200920516
TSMC,Return on Invested Capital (ROIC),FQ 2Q05,0.215949709
TSMC,Return on Invested Capital (ROIC),FQ 1Q05,0.224672557
TSMC,Return on Invested Capital (ROIC),FQ 4Q04,0.243650538
TSMC,Return on Invested Capital (ROIC),FQ 3Q04,0.225284979
TSMC,Return on Invested Capital (ROIC),FQ 2Q04,0.201198263
TSMC,Return on Invested Capital (ROIC),FQ 1Q04,0.16458106
TSMC,Return on Invested Capital (ROIC),FQ 4Q03,0.136957937
TSMC,Return on Invested Capital (ROIC),FQ 3Q03,0.106524701
TSMC,Return on Invested Capital (ROIC),FQ 2Q03,0.079149868
TSMC,Return on Invested Capital (ROIC),FQ 1Q03,0.06060934
TSMC,Return on Invested Capital (ROIC),FQ 4Q02,0.064270828
TSMC,Return on Invested Capital (ROIC),FQ 3Q02,
TSMC,Return on Invested Capital (ROIC),FQ 2Q02,
TSMC,Return on Invested Capital (ROIC),FQ 1Q02,
TSMC,Return on Invested Capital (ROIC),FQ 4Q01,0.043377478
TSMC,Return on Invested Capital (ROIC),FQ 3Q01,
TSMC,Return on Invested Capital (ROIC),FQ 2Q01,
TSMC,Return on Invested Capital (ROIC),FQ 1Q01,
TSMC,Return on Invested Capital (ROIC),FQ 4Q00,0.242087435
TSMC,Return on Invested Capital (ROIC),FQ 3Q00,
TSMC,Return on Invested Capital (ROIC),FQ 2Q00,
TSMC,Return on Invested Capital (ROIC),FQ 1Q00,
TSMC,Return on Invested Capital (ROIC),FQ 4Q99,0.142754281
TSMC,Return on Invested Capital (ROIC),FQ 3Q99,
TSMC,Return on Invested Capital (ROIC),FQ 2Q99,
TSMC,Return on Invested Capital (ROIC),FQ 1Q99,
TSMC,Return on Invested Capital (ROIC),FQ 4Q98,0.136422652
TSMC,Return on Invested Capital (ROIC),FQ 3Q98,
TSMC,Return on Invested Capital (ROIC),FQ 2Q98,
TSMC,Return on Invested Capital (ROIC),FQ 1Q98,
TSMC,Return on Invested Capital (ROIC),FQ 4Q97,0.178680074
TSMC,Return on Invested Capital (ROIC),FQ 3Q97,
TSMC,Return on Invested Capital (ROIC),FQ 2Q97,
TSMC,Return on Invested Capital (ROIC),FQ 1Q97,
TSMC,Gross Margin,FQ 1Q25,0.587897109
TSMC,Gross Margin,FQ 4Q24,0.589985043
TSMC,Gross Margin,FQ 3Q24,0.578320666
TSMC,Gross Margin,FQ 2Q24,0.531728384
TSMC,Gross Margin,FQ 1Q24,0.530681425
TSMC,Gross Margin,FQ 4Q23,0.530379886
TSMC,Gross Margin,FQ 3Q23,0.542573057
TSMC,Gross Margin,FQ 2Q23,0.541134615
TSMC,Gross Margin,FQ 1Q23,0.563275303
TSMC,Gross Margin,FQ 4Q22,0.622166412
TSMC,Gross Margin,FQ 3Q22,0.604261766
TSMC,Gross Margin,FQ 2Q22,0.590608299
TSMC,Gross Margin,FQ 1Q22,0.556335957
TSMC,Gross Margin,FQ 4Q21,0.526610014
TSMC,Gross Margin,FQ 3Q21,0.513048932
TSMC,Gross Margin,FQ 2Q21,0.500333894
TSMC,Gross Margin,FQ 1Q21,0.5238247
TSMC,Gross Margin,FQ 4Q20,0.539927998
TSMC,Gross Margin,FQ 3Q20,0.534435008
TSMC,Gross Margin,FQ 2Q20,0.529968594
TSMC,Gross Margin,FQ 1Q20,0.517649511
TSMC,Gross Margin,FQ 4Q19,0.501839319
TSMC,Gross Margin,FQ 3Q19,0.475768604
TSMC,Gross Margin,FQ 2Q19,0.430316437
TSMC,Gross Margin,FQ 1Q19,0.41313885
TSMC,Gross Margin,FQ 4Q18,0.476648802
TSMC,Gross Margin,FQ 3Q18,0.47387891
TSMC,Gross Margin,FQ 2Q18,0.478222733
TSMC,Gross Margin,FQ 1Q18,0.503535956
TSMC,Gross Margin,FQ 4Q17,0.499807511
TSMC,Gross Margin,FQ 3Q17,0.499304837
TSMC,Gross Margin,FQ 2Q17,0.508434298
TSMC,Gross Margin,FQ 1Q17,0.519367658
TSMC,Gross Margin,FQ 4Q16,0.522867091
TSMC,Gross Margin,FQ 3Q16,0.507073209
TSMC,Gross Margin,FQ 2Q16,0.515476887
TSMC,Gross Margin,FQ 1Q16,0.448916093
TSMC,Gross Margin,FQ 4Q15,0.486038841
TSMC,Gross Margin,FQ 3Q15,0.481525236
TSMC,Gross Margin,FQ 2Q15,0.485322166
TSMC,Gross Margin,FQ 1Q15,0.492892204
TSMC,Gross Margin,FQ 4Q14,0.496817636
TSMC,Gross Margin,FQ 3Q14,0.505032411
TSMC,Gross Margin,FQ 2Q14,0.49826121
TSMC,Gross Margin,FQ 1Q14,0.474897557
TSMC,Gross Margin,FQ 4Q13,0.44763756
TSMC,Gross Margin,FQ 3Q13,0.485400441
TSMC,Gross Margin,FQ 2Q13,0.490232408
TSMC,Gross Margin,FQ 1Q13,0.457746913
TSMC,Gross Margin,FQ 4Q12,0.471995977
TSMC,Gross Margin,FQ 3Q12,0.488766249
TSMC,Gross Margin,FQ 2Q12,0.487553288
TSMC,Gross Margin,FQ 1Q12,0.47761432
TSMC,Gross Margin,FQ 4Q11,0.446991145
TSMC,Gross Margin,FQ 3Q11,0.420446484
TSMC,Gross Margin,FQ 2Q11,0.460200077
TSMC,Gross Margin,FQ 1Q11,0.490339156
TSMC,Gross Margin,FQ 4Q10,0.497695034
TSMC,Gross Margin,FQ 3Q10,0.5000127
TSMC,Gross Margin,FQ 2Q10,0.494711916
TSMC,Gross Margin,FQ 1Q10,0.479304474
TSMC,Gross Margin,FQ 4Q09,0.485313815
TSMC,Gross Margin,FQ 3Q09,0.476539999
TSMC,Gross Margin,FQ 2Q09,0.462135504
TSMC,Gross Margin,FQ 1Q09,0.189372611
TSMC,Gross Margin,FQ 4Q08,0.331356407
TSMC,Gross Margin,FQ 3Q08,0.463478395
TSMC,Gross Margin,FQ 2Q08,0.459728122
TSMC,Gross Margin,FQ 1Q08,0.437120403
TSMC,Gross Margin,FQ 4Q07,0.476107151
TSMC,Gross Margin,FQ 3Q07,0.457777778
TSMC,Gross Margin,FQ 2Q07,0.423982351
TSMC,Gross Margin,FQ 1Q07,0.379118094
TSMC,Gross Margin,FQ 4Q06,0.461717054
TSMC,Gross Margin,FQ 3Q06,0.498594942
TSMC,Gross Margin,FQ 2Q06,0.51752487
TSMC,Gross Margin,FQ 1Q06,0.484474692
TSMC,Gross Margin,FQ 4Q05,0.509975789
TSMC,Gross Margin,FQ 3Q05,0.440751011
TSMC,Gross Margin,FQ 2Q05,0.393134363
TSMC,Gross Margin,FQ 1Q05,0.388995306
TSMC,Gross Margin,FQ 4Q04,0.492408201
TSMC,Gross Margin,FQ 3Q04,0.461985642
TSMC,Gross Margin,FQ 2Q04,0.415650579
TSMC,Gross Margin,FQ 1Q04,0.395295468
TSMC,Gross Margin,FQ 4Q03,0.417260132
TSMC,Gross Margin,FQ 3Q03,0.391005621
TSMC,Gross Margin,FQ 2Q03,0.322530864
TSMC,Gross Margin,FQ 1Q03,0.264134276
TSMC,Gross Margin,FQ 4Q02,
TSMC,Gross Margin,FQ 3Q02,
TSMC,Gross Margin,FQ 2Q02,
TSMC,Gross Margin,FQ 1Q02,
TSMC,Gross Margin,FQ 4Q01,
TSMC,Gross Margin,FQ 3Q01,
TSMC,Gross Margin,FQ 2Q01,
TSMC,Gross Margin,FQ 1Q01,
TSMC,Gross Margin,FQ 4Q00,
TSMC,Gross Margin,FQ 3Q00,
TSMC,Gross Margin,FQ 2Q00,
TSMC,Gross Margin,FQ 1Q00,
TSMC,Gross Margin,FQ 4Q99,
TSMC,Gross Margin,FQ 3Q99,
TSMC,Gross Margin,FQ 2Q99,
TSMC,Gross Margin,FQ 1Q99,
TSMC,Gross Margin,FQ 4Q98,
TSMC,Gross Margin,FQ 3Q98,
TSMC,Gross Margin,FQ 2Q98,
TSMC,Gross Margin,FQ 1Q98,
TSMC,Gross Margin,FQ 4Q97,
TSMC,Gross Margin,FQ 3Q97,
TSMC,Gross Margin,FQ 2Q97,
TSMC,Gross Margin,FQ 1Q97,
TSMC,Debt to Equity,FQ 1Q25,
TSMC,Debt to Equity,FQ 4Q24,0.230689774
TSMC,Debt to Equity,FQ 3Q24,0
TSMC,Debt to Equity,FQ 2Q24,0.262441531
TSMC,Debt to Equity,FQ 1Q24,0.27116872
TSMC,Debt to Equity,FQ 4Q23,0.274175218
TSMC,Debt to Equity,FQ 3Q23,0.286676532
TSMC,Debt to Equity,FQ 2Q23,0.292330484
TSMC,Debt to Equity,FQ 1Q23,0.286065088
TSMC,Debt to Equity,FQ 4Q22,0.297776013
TSMC,Debt to Equity,FQ 3Q22,0.318140777
TSMC,Debt to Equity,FQ 2Q22,0.31058784
TSMC,Debt to Equity,FQ 1Q22,0.281633714
TSMC,Debt to Equity,FQ 4Q21,0.294720016
TSMC,Debt to Equity,FQ 3Q21,0.233004806
TSMC,Debt to Equity,FQ 2Q21,0.219303202
TSMC,Debt to Equity,FQ 1Q21,0.154836353
TSMC,Debt to Equity,FQ 4Q20,0.150691118
TSMC,Debt to Equity,FQ 3Q20,0.1382393
TSMC,Debt to Equity,FQ 2Q20,0.059030772
TSMC,Debt to Equity,FQ 1Q20,0.039334938
TSMC,Debt to Equity,FQ 4Q19,0.024865037
TSMC,Debt to Equity,FQ 3Q19,0.025279757
TSMC,Debt to Equity,FQ 2Q19,0.032620166
TSMC,Debt to Equity,FQ 1Q19,0.029943795
TSMC,Debt to Equity,FQ 4Q18,0.034254305
TSMC,Debt to Equity,FQ 3Q18,0.036107956
TSMC,Debt to Equity,FQ 2Q18,0.055949299
TSMC,Debt to Equity,FQ 1Q18,0.051910705
TSMC,Debt to Equity,FQ 4Q17,0.061427425
TSMC,Debt to Equity,FQ 3Q17,0.064142592
TSMC,Debt to Equity,FQ 2Q17,0.073986503
TSMC,Debt to Equity,FQ 1Q17,0.092163157
TSMC,Debt to Equity,FQ 4Q16,0.11259762
TSMC,Debt to Equity,FQ 3Q16,0.118517047
TSMC,Debt to Equity,FQ 2Q16,0.151422217
TSMC,Debt to Equity,FQ 1Q16,0.141443158
TSMC,Debt to Equity,FQ 4Q15,0.160671468
TSMC,Debt to Equity,FQ 3Q15,0.1668172
TSMC,Debt to Equity,FQ 2Q15,0.190001767
TSMC,Debt to Equity,FQ 1Q15,0.190448779
TSMC,Debt to Equity,FQ 4Q14,0.209824087
TSMC,Debt to Equity,FQ 3Q14,0.22226618
TSMC,Debt to Equity,FQ 2Q14,0.241350095
TSMC,Debt to Equity,FQ 1Q14,0.236772634
TSMC,Debt to Equity,FQ 4Q13,0.253663233
TSMC,Debt to Equity,FQ 3Q13,0.26264834
TSMC,Debt to Equity,FQ 2Q13,0.228562259
TSMC,Debt to Equity,FQ 1Q13,0.165347149
TSMC,Debt to Equity,FQ 4Q12,0.115061878
TSMC,Debt to Equity,FQ 3Q12,0.114791755
TSMC,Debt to Equity,FQ 2Q12,0.059341497
TSMC,Debt to Equity,FQ 1Q12,0.056208815
TSMC,Debt to Equity,FQ 4Q11,0.032615735
TSMC,Debt to Equity,FQ 3Q11,0.033843123
TSMC,Debt to Equity,FQ 2Q11,0.01
TSMC,Debt to Equity,FQ 1Q11,0.01
TSMC,Debt to Equity,FQ 4Q10,0.01
TSMC,Debt to Equity,FQ 3Q10,0.010297573
TSMC,Debt to Equity,FQ 2Q10,0.025369714
TSMC,Debt to Equity,FQ 1Q10,0.021202277
TSMC,Debt to Equity,FQ 4Q09,0.011594264
TSMC,Debt to Equity,FQ 3Q09,0.032076746
TSMC,Debt to Equity,FQ 2Q09,0.010289171
TSMC,Debt to Equity,FQ 1Q09,0.034262291
TSMC,Debt to Equity,FQ 4Q08,0.033705093
TSMC,Debt to Equity,FQ 3Q08,0.014499338
TSMC,Debt to Equity,FQ 2Q08,0.0101525
TSMC,Debt to Equity,FQ 1Q08,0.01
TSMC,Debt to Equity,FQ 4Q07,0.030335074
TSMC,Debt to Equity,FQ 3Q07,0.024794458
TSMC,Debt to Equity,FQ 2Q07,0.030323387
TSMC,Debt to Equity,FQ 1Q07,0.023522091
TSMC,Debt to Equity,FQ 4Q06,0.040774988
TSMC,Debt to Equity,FQ 3Q06,0.035333036
TSMC,Debt to Equity,FQ 2Q06,0.040775034
TSMC,Debt to Equity,FQ 1Q06,0.035569838
TSMC,Debt to Equity,FQ 4Q05,0.046524024
TSMC,Debt to Equity,FQ 3Q05,0.047432431
TSMC,Debt to Equity,FQ 2Q05,0.050754824
TSMC,Debt to Equity,FQ 1Q05,0.046947962
TSMC,Debt to Equity,FQ 4Q04,0.05368755
TSMC,Debt to Equity,FQ 3Q04,0.079100826
TSMC,Debt to Equity,FQ 2Q04,0.085452129
TSMC,Debt to Equity,FQ 1Q04,0.086554942
TSMC,Debt to Equity,FQ 4Q03,0.117847552
TSMC,Debt to Equity,FQ 3Q03,0.111818672
TSMC,Debt to Equity,FQ 2Q03,0.148440218
TSMC,Debt to Equity,FQ 1Q03,0.116685979
TSMC,Debt to Equity,FQ 4Q02,0.155579021
TSMC,Debt to Equity,FQ 3Q02,
TSMC,Debt to Equity,FQ 2Q02,
TSMC,Debt to Equity,FQ 1Q02,
TSMC,Debt to Equity,FQ 4Q01,0.097249125
TSMC,Debt to Equity,FQ 3Q01,
TSMC,Debt to Equity,FQ 2Q01,
TSMC,Debt to Equity,FQ 1Q01,
TSMC,Debt to Equity,FQ 4Q00,0.199723728
TSMC,Debt to Equity,FQ 3Q00,
TSMC,Debt to Equity,FQ 2Q00,
TSMC,Debt to Equity,FQ 1Q00,
TSMC,Debt to Equity,FQ 4Q99,0.267015794
TSMC,Debt to Equity,FQ 3Q99,
TSMC,Debt to Equity,FQ 2Q99,
TSMC,Debt to Equity,FQ 1Q99,
TSMC,Debt to Equity,FQ 4Q98,0.33328745
TSMC,Debt to Equity,FQ 3Q98,
TSMC,Debt to Equity,FQ 2Q98,
TSMC,Debt to Equity,FQ 1Q98,
TSMC,Debt to Equity,FQ 4Q97,0.249319461
TSMC,Debt to Equity,FQ 3Q97,
TSMC,Debt to Equity,FQ 2Q97,
TSMC,Debt to Equity,FQ 1Q97,
TSMC,EBITDA (Analyst Normalized),FQ 1Q25,
TSMC,EBITDA (Analyst Normalized),FQ 4Q24,18606032.43
TSMC,EBITDA (Analyst Normalized),FQ 3Q24,16475765.28
TSMC,EBITDA (Analyst Normalized),FQ 2Q24,14124089.55
TSMC,EBITDA (Analyst Normalized),FQ 1Q24,13137318.66
TSMC,EBITDA (Analyst Normalized),FQ 4Q23,12814825.13
TSMC,EBITDA (Analyst Normalized),FQ 3Q23,11985668.76
TSMC,EBITDA (Analyst Normalized),FQ 2Q23,10708090.51
TSMC,EBITDA (Analyst Normalized),FQ 1Q23,11242657.3
TSMC,EBITDA (Analyst Normalized),FQ 4Q22,13711876.7
TSMC,EBITDA (Analyst Normalized),FQ 3Q22,14000497.25
TSMC,EBITDA (Analyst Normalized),FQ 2Q22,12880269.55
TSMC,EBITDA (Analyst Normalized),FQ 1Q22,12209755.78
TSMC,EBITDA (Analyst Normalized),FQ 4Q21,10655625.32
TSMC,EBITDA (Analyst Normalized),FQ 3Q21,10049082.61
TSMC,EBITDA (Analyst Normalized),FQ 2Q21,8928003.07
TSMC,EBITDA (Analyst Normalized),FQ 1Q21,8923584.65
TSMC,EBITDA (Analyst Normalized),FQ 4Q20,8876940.559
TSMC,EBITDA (Analyst Normalized),FQ 3Q20,8305616.426
TSMC,EBITDA (Analyst Normalized),FQ 2Q20,6797343.182
TSMC,EBITDA (Analyst Normalized),FQ 1Q20,6611759.294
TSMC,EBITDA (Analyst Normalized),FQ 4Q19,6196384.964
TSMC,EBITDA (Analyst Normalized),FQ 3Q19,5646015.389
TSMC,EBITDA (Analyst Normalized),FQ 2Q19,4963699.129
TSMC,EBITDA (Analyst Normalized),FQ 1Q19,4628095.639
TSMC,EBITDA (Analyst Normalized),FQ 4Q18,5937345.43
TSMC,EBITDA (Analyst Normalized),FQ 3Q18,5553674.111
TSMC,EBITDA (Analyst Normalized),FQ 2Q18,5424662.505
TSMC,EBITDA (Analyst Normalized),FQ 1Q18,5753155.275
TSMC,EBITDA (Analyst Normalized),FQ 4Q17,
TSMC,EBITDA (Analyst Normalized),FQ 3Q17,
TSMC,EBITDA (Analyst Normalized),FQ 2Q17,
TSMC,EBITDA (Analyst Normalized),FQ 1Q17,
TSMC,EBITDA (Analyst Normalized),FQ 4Q16,
TSMC,EBITDA (Analyst Normalized),FQ 3Q16,
TSMC,EBITDA (Analyst Normalized),FQ 2Q16,
TSMC,EBITDA (Analyst Normalized),FQ 1Q16,
TSMC,EBITDA (Analyst Normalized),FQ 4Q15,
TSMC,EBITDA (Analyst Normalized),FQ 3Q15,
TSMC,EBITDA (Analyst Normalized),FQ 2Q15,
TSMC,EBITDA (Analyst Normalized),FQ 1Q15,
TSMC,EBITDA (Analyst Normalized),FQ 4Q14,
TSMC,EBITDA (Analyst Normalized),FQ 3Q14,
TSMC,EBITDA (Analyst Normalized),FQ 2Q14,
TSMC,EBITDA (Analyst Normalized),FQ 1Q14,
TSMC,EBITDA (Analyst Normalized),FQ 4Q13,
TSMC,EBITDA (Analyst Normalized),FQ 3Q13,
TSMC,EBITDA (Analyst Normalized),FQ 2Q13,
TSMC,EBITDA (Analyst Normalized),FQ 1Q13,
TSMC,EBITDA (Analyst Normalized),FQ 4Q12,
TSMC,EBITDA (Analyst Normalized),FQ 3Q12,
TSMC,EBITDA (Analyst Normalized),FQ 2Q12,
TSMC,EBITDA (Analyst Normalized),FQ 1Q12,
TSMC,EBITDA (Analyst Normalized),FQ 4Q11,
TSMC,EBITDA (Analyst Normalized),FQ 3Q11,
